,0,1,2,3,4,5
0,0.6229756281850833,0.6159074687316788,0.6173921113028374,0.5812924747318803,0.6254053242453499,0.599294890454465
1,0.63328695462847,0.574480231132479,0.6086213628048391,0.6200055473127456,0.6200055473127456,0.61146998368644
2,0.6869766525865529,0.5866986347854108,0.6869766525865529,0.6869766525865529,0.6819386252694642,0.6869766525865529
3,0.5931176006371223,0.5604897154026032,0.6550786625409633,0.6177291767270153,0.6550594302260987,0.6329244069861079
4,0.5914881955352471,0.6210925932983183,0.60279835759524,0.6164623786731451,0.5606838096461589,0.6019922750261285
5,0.6364061115455304,0.6395277853315186,0.6476227892898861,0.6391640355586062,0.6290044017931608,0.6471268668541967
6,0.5830258670814534,0.5601349923869589,0.6012564761281026,0.6119025254815837,0.5722671889151703,0.6157638434103889
7,0.5633770822400097,0.5657751232684998,0.5952802095439459,0.5397845365553637,0.5769324870674144,0.559207707504007
8,0.7230574327416807,0.6200253858824974,0.6846152913896977,0.6984766069011817,0.6947272191716347,0.6825717086673783
9,0.748610392495048,0.6333393817831711,0.6606835334448581,0.7422002249427038,0.7493921148600594,0.7384785926301936
10,0.5994711400350112,0.5753223863910252,0.627510376753819,0.5856457358521047,0.663703822549765,0.6914634349625944
11,0.9996385874480849,0.6850507602692375,0.7991928518054712,0.9996385874480849,0.9996385874480849,0.9996385874480849
12,0.6107457538582245,0.5770847930361951,0.6083987899580564,0.5581174311461394,0.6184131348971654,0.5643713311353441
13,0.641072507981159,0.6080096660773928,0.6318290744907161,0.7564875410349597,0.6424591107959544,0.6196648070678124
14,0.6282844004645888,0.5827384447114475,0.624695455624851,0.6225045774670817,0.6000969230467585,0.6194110685729766
15,0.635275264118076,0.5896669374942959,0.6224237847213769,0.6187391125281096,0.6370913052060849,0.6157953158731317
16,0.6209297966230911,0.5523284721771914,0.6105863545161538,0.5700774193835606,0.5947142026584239,0.6231092245083185
17,0.71602990720691,0.711163788253751,0.6402443473286445,0.5966877135780572,0.6146371092026806,0.6784816865068436
18,0.5986256953319045,0.557335055846173,0.5672952631618965,0.6197592939399789,0.5980196658316983,0.6008924307836744
19,0.6524822932762364,0.5799702385299141,0.6005875205864742,0.6321024127554149,0.641753902413729,0.5897031942049482
20,0.6267382382093106,0.6304615708163896,0.6267382382093106,0.6533287988582663,0.6635028470206549,0.6169482588151592
21,0.6727999262393466,0.6178189372493529,0.684738357425073,0.7011060084866554,0.6346812749366674,0.6797598170047473
22,0.6029702204974298,0.5589637312302477,0.6092143612353734,0.6159813733810435,0.6101362988808389,0.5806268528701225
