,0,1,2,3,4,5,6
0,-3.938398838043213,-4.3041534423828125,-4.088461875915527,-2.975428819656372,-3.3967056274414062,-4.2329912185668945,-3.7212986946105957
1,-4.528650760650635,-3.076554775238037,-3.55476713180542,-3.0023717880249023,-2.6177592277526855,-2.8668370246887207,-3.005570888519287
2,-3.7723867893218994,-3.4315366744995117,-4.108307361602783,-3.1073861122131348,-3.4315366744995117,-3.6404154300689697,-3.1073861122131348
3,-2.99436092376709,-2.068639039993286,-2.0826542377471924,-2.5412144660949707,-2.1256442070007324,-2.8928730487823486,-2.1287500858306885
4,-3.018491268157959,-2.6355745792388916,-3.228219509124756,-2.9351205825805664,-2.2299764156341553,-3.2983219623565674,-2.603178024291992
5,-3.8018407821655273,-2.7369236946105957,-2.6236073970794678,-2.458096742630005,-2.5411581993103027,-2.4516172409057617,-2.570230484008789
6,-4.632469177246094,-3.3602938652038574,-2.6985278129577637,-2.813330888748169,-3.2999420166015625,-4.072362422943115,-2.1943578720092773
7,-4.505437850952148,-2.966294765472412,-2.829503059387207,-2.445589780807495,-3.5219552516937256,-2.665729284286499,-2.474721670150757
8,-2.5301778316497803,-2.516005039215088,-2.4558048248291016,-2.3221373558044434,-2.4034202098846436,-2.2167136669158936,-2.1375441551208496
9,-2.390167713165283,-2.2490530014038086,-3.315214157104492,-2.249739646911621,-2.641979932785034,-2.6204521656036377,-2.451878547668457
10,-3.5578081607818604,-2.569058656692505,-3.092676877975464,-2.312424421310425,-2.8218164443969727,-2.4650652408599854,-2.6164052486419678
11,-2.2005839347839355,-2.2005839347839355,-2.9786698818206787,-1.9419865608215332,-2.0829811096191406,-2.3261351585388184,-2.100346088409424
12,-3.6657822132110596,-2.858827829360962,-3.433534622192383,-3.0693976879119873,-2.372901678085327,-3.0365936756134033,-4.988518238067627
13,-3.286623477935791,-1.8311254978179932,-3.651715040206909,-1.6999839544296265,-2.8502373695373535,-4.010519504547119,-2.2743184566497803
14,-2.9143528938293457,-2.1307294368743896,-2.680875539779663,-2.5236587524414062,-2.2077622413635254,-2.7172749042510986,-2.099919557571411
15,-2.943516492843628,-2.613492012023926,-3.8023359775543213,-2.4336471557617188,-2.0627031326293945,-2.768113136291504,-2.82669734954834
16,-3.763167381286621,-2.9488332271575928,-4.080439567565918,-1.8475713729858398,-3.2915844917297363,-2.7519965171813965,-2.0977587699890137
17,-2.99578595161438,-1.760764479637146,-2.5680131912231445,-2.4212698936462402,-2.8758697509765625,-3.1989636421203613,-2.5282275676727295
18,-4.170469760894775,-2.1976964473724365,-2.7021090984344482,-2.2713911533355713,-2.5143721103668213,-3.273710012435913,-2.8735921382904053
19,-3.940772533416748,-2.212303876876831,-2.6220171451568604,-1.9041333198547363,-1.9894095659255981,-3.0809943675994873,-2.3853931427001953
20,-2.7941763401031494,-2.6034839153289795,-2.6618239879608154,-2.6034839153289795,-2.3879196643829346,-2.3602943420410156,-3.095066785812378
21,-2.1943652629852295,-3.139814853668213,-3.0547146797180176,-2.579122543334961,-3.1876163482666016,-3.07064151763916,-3.514636754989624
22,-3.3316709995269775,-2.537254810333252,-2.31559419631958,-2.1647796630859375,-2.843822479248047,-2.989008665084839,-2.2075154781341553
23,-2.5749125480651855,-1.965453863143921,-3.541285991668701,-1.68795907497406,-5.2021870613098145,-2.7152187824249268,-5.187183856964111
24,-4.868934631347656,-2.983360767364502,-4.569079875946045,-3.9521353244781494,-1.9226239919662476,-3.6362180709838867,-4.047191619873047
25,-3.258977174758911,-2.966343879699707,-3.33760666847229,-2.3541479110717773,-2.756143808364868,-3.014439344406128,-3.0543618202209473
26,-3.9226958751678467,-3.982064723968506,-2.5424387454986572,-2.3160226345062256,-2.8710110187530518,-2.858625888824463,-3.0572280883789062
27,-5.263085842132568,-2.0448999404907227,-2.338665246963501,-3.586366653442383,-2.6277413368225098,-4.36528205871582,-3.101102113723755
28,-4.772950649261475,-2.9997639656066895,-3.495096206665039,-3.0827324390411377,-3.469209909439087,-3.0782246589660645,-2.9916582107543945
29,-3.8802006244659424,-3.1560373306274414,-3.6213409900665283,-3.883575201034546,-2.848973274230957,-3.6991426944732666,-3.2096080780029297
30,-2.8127055168151855,-2.5718724727630615,-2.7399728298187256,-2.115636110305786,-2.8975913524627686,-3.627993106842041,-2.4368860721588135
31,-4.024448871612549,-2.6373043060302734,-2.642427682876587,-2.512357473373413,-2.0679054260253906,-3.0669662952423096,-2.584688663482666
32,-3.1385185718536377,-2.8679001331329346,-2.185790777206421,-2.3091464042663574,-1.732500672340393,-2.023716926574707,-2.6077935695648193
33,-4.398731708526611,-2.6210684776306152,-2.3900327682495117,-2.9174375534057617,-3.1546621322631836,-3.0760269165039062,-2.6506118774414062
34,-4.100573539733887,-3.3735122680664062,-3.0982751846313477,-2.314593553543091,-3.0856058597564697,-5.656626224517822,-3.4196646213531494
35,-2.5392301082611084,-1.9842499494552612,-2.125281810760498,-1.985693097114563,-1.8210899829864502,-2.0126945972442627,-1.5831059217453003
36,-2.6186060905456543,-2.3562092781066895,-2.5528523921966553,-2.4010190963745117,-2.765584707260132,-3.8192503452301025,-2.9075584411621094
37,-3.4124362468719482,-3.0211849212646484,-2.8609354496002197,-3.7910449504852295,-2.495255947113037,-4.018078804016113,-1.882479190826416
38,-4.029165744781494,-2.27060866355896,-2.731219530105591,-2.2930679321289062,-3.516374111175537,-5.223842144012451,-2.6050124168395996
39,-4.888629913330078,-2.4570677280426025,-3.296114683151245,-2.9524285793304443,-3.7653884887695312,-2.7888762950897217,-2.9524285793304443
40,-3.470993995666504,-2.7677221298217773,-3.0899853706359863,-2.908966064453125,-3.0169923305511475,-2.9963483810424805,-2.908966064453125
41,-2.0335755348205566,-3.090723991394043,-3.170074462890625,-2.651104688644409,-2.5122532844543457,-4.197492599487305,-2.155810594558716
42,-2.883147716522217,-3.0273373126983643,-3.1699936389923096,-2.340756416320801,-2.461641550064087,-3.4679484367370605,-3.008807897567749
43,-4.969762325286865,-2.525841236114502,-2.2159128189086914,-2.212505340576172,-2.002769708633423,-2.886317014694214,-3.3786044120788574
44,-2.881481885910034,-2.3876612186431885,-2.095181465148926,-2.4056479930877686,-2.313236951828003,-2.7549946308135986,-2.471971273422241
45,-6.060347557067871,-3.2109124660491943,-2.7862889766693115,-2.592510223388672,-3.5520734786987305,-2.6066946983337402,-2.9725396633148193
46,-3.0701820850372314,-3.065019130706787,-2.912193536758423,-3.46464204788208,-3.1695406436920166,-4.941640377044678,-4.260317325592041
47,-3.698636293411255,-2.70646071434021,-3.8340985774993896,-2.7114481925964355,-2.7159740924835205,-2.692624807357788,-2.8148000240325928
48,-2.6525278091430664,-2.4220058917999268,-3.027815580368042,-3.3110718727111816,-3.2399942874908447,-4.041497707366943,-2.665433645248413
49,-5.4947404861450195,-2.3787331581115723,-2.4687814712524414,-2.547245740890503,-2.1165571212768555,-4.765205383300781,-1.8474359512329102
50,-2.5032591819763184,-3.0566911697387695,-2.9268147945404053,-3.0566911697387695,-3.0566911697387695,-4.178973197937012,-2.7206318378448486
51,-3.0673937797546387,-2.424309015274048,-3.6139698028564453,-2.2517874240875244,-3.3064091205596924,-2.94868803024292,-2.386775016784668
52,-4.164679050445557,-3.204591989517212,-2.783447027206421,-2.9412262439727783,-2.9282948970794678,-3.0513460636138916,-2.2817366123199463
53,-3.54731822013855,-2.408440589904785,-3.090822458267212,-3.170792579650879,-2.9240753650665283,-3.1755809783935547,-2.286276340484619
54,-2.864527940750122,-2.551583766937256,-2.814319133758545,-2.483384847640991,-2.8627634048461914,-2.659849166870117,-2.247122287750244
55,-4.026029109954834,-2.714664936065674,-3.748082399368286,-2.493476152420044,-3.1950924396514893,-3.0778818130493164,-2.9491536617279053
56,-2.585899591445923,-2.840780019760132,-2.910033702850342,-2.8888936042785645,-2.664123773574829,-2.713092565536499,-3.4176011085510254
57,-2.667375087738037,-2.6358370780944824,-2.3802490234375,-2.9927115440368652,-4.053529739379883,-3.1649110317230225,-2.8611788749694824
58,-3.2631778717041016,-1.569094181060791,-1.9682306051254272,-2.4599361419677734,-1.709917664527893,-2.0500199794769287,-1.8116469383239746
59,-2.4078609943389893,-2.4387357234954834,-2.995636463165283,-2.489659070968628,-2.5282740592956543,-3.2247400283813477,-1.98830246925354
60,-3.145465850830078,-2.3023509979248047,-2.5012948513031006,-2.3023509979248047,-3.026332139968872,-3.1169567108154297,-3.38264536857605
61,-4.042568683624268,-2.023373603820801,-2.9132533073425293,-2.4651622772216797,-2.5026519298553467,-2.2577528953552246,-2.0288467407226562
62,-2.360398054122925,-3.0179853439331055,-2.854295015335083,-2.191627025604248,-2.1421191692352295,-2.356405019760132,-2.599217653274536
63,-4.073421001434326,-3.3942599296569824,-2.4252583980560303,-2.0462546348571777,-2.0462546348571777,-3.0102930068969727,-2.154158115386963
64,-3.348433256149292,-2.2418277263641357,-3.110384225845337,-2.6191372871398926,-2.145189046859741,-2.7165021896362305,-2.052438974380493
65,-5.541134357452393,-2.7685937881469727,-3.0872507095336914,-2.5469157695770264,-2.0999755859375,-3.671715497970581,-3.4090957641601562
66,-4.547766208648682,-3.8214142322540283,-3.3215601444244385,-2.9531619548797607,-2.900420665740967,-5.012526035308838,-4.506444454193115
67,-4.233942985534668,-2.9221577644348145,-3.511967897415161,-2.988516330718994,-2.9449169635772705,-3.9193692207336426,-3.3778092861175537
