,0,1,2,3,4,5,6
0,-5.652647018432617,-5.279111862182617,-5.775087833404541,-4.136105060577393,-4.678863525390625,-6.518409729003906,-4.879134178161621
1,-4.635635852813721,-4.621305465698242,-5.056145191192627,-3.350644111633301,-4.358635425567627,-5.294268608093262,-4.712388038635254
2,-5.3727874755859375,-4.633904933929443,-4.395083427429199,-4.915063858032227,-4.633904933929443,-5.502954483032227,-4.915063858032227
3,-4.083186626434326,-2.6101558208465576,-2.9840850830078125,-3.6295602321624756,-3.9471890926361084,-4.442243576049805,-3.648455858230591
4,-3.6918578147888184,-3.995272159576416,-3.214291572570801,-3.243699789047241,-2.8315505981445312,-5.186793327331543,-3.8444645404815674
5,-4.088810920715332,-3.6959264278411865,-3.4408998489379883,-3.074364185333252,-3.0100834369659424,-3.9657981395721436,-3.061960220336914
6,-5.17369270324707,-4.232248306274414,-3.717818021774292,-4.490724086761475,-4.691603183746338,-4.838890552520752,-3.7218151092529297
7,-6.131504535675049,-3.633497953414917,-3.840057373046875,-3.787230968475342,-4.9400529861450195,-5.2120795249938965,-3.6229851245880127
8,-3.465858221054077,-3.3200087547302246,-4.111478328704834,-3.549038887023926,-4.229389190673828,-4.211008548736572,-3.262133836746216
9,-3.812349319458008,-3.5667965412139893,-4.548855304718018,-3.279121160507202,-3.5180139541625977,-4.411971092224121,-3.4277844429016113
10,-4.9413065910339355,-3.7126760482788086,-3.8228063583374023,-3.482196807861328,-4.058902263641357,-4.799801826477051,-3.872670888900757
11,-3.8365824222564697,-3.8365824222564697,-4.734374046325684,-4.125455856323242,-3.821532964706421,-4.630732536315918,-3.9882009029388428
12,-4.2484965324401855,-3.4338014125823975,-4.0965352058410645,-4.003291606903076,-2.809532403945923,-5.32082986831665,-5.551033020019531
13,-4.254439830780029,-3.8237366676330566,-5.451709270477295,-3.5020995140075684,-4.489585876464844,-6.994485378265381,-4.436820030212402
14,-4.889737606048584,-3.587631940841675,-3.8970518112182617,-4.034636974334717,-3.5149986743927,-5.159682273864746,-3.5228514671325684
15,-4.141602516174316,-3.838616132736206,-4.474855899810791,-3.4590721130371094,-2.976832151412964,-4.012000560760498,-3.2599077224731445
16,-5.106078624725342,-4.559088706970215,-5.212101936340332,-4.3036885261535645,-4.184685707092285,-3.9403634071350098,-3.107961893081665
17,-4.132083892822266,-3.494211435317993,-3.342268228530884,-3.961608409881592,-4.34804630279541,-5.468780517578125,-3.4195728302001953
18,-5.138014793395996,-3.658696174621582,-3.615187168121338,-3.6931586265563965,-3.5198535919189453,-6.847597122192383,-5.193127155303955
19,-4.414961338043213,-2.8492777347564697,-3.2173852920532227,-3.21124005317688,-2.8359878063201904,-5.548813343048096,-3.8428075313568115
20,-3.6673266887664795,-3.7249021530151367,-3.5884547233581543,-3.7249021530151367,-3.367933988571167,-3.929318904876709,-4.225097179412842
21,-3.582629442214966,-4.4864935874938965,-4.045235633850098,-4.578166484832764,-4.806321144104004,-4.722474098205566,-4.898983955383301
22,-4.220949649810791,-3.5213911533355713,-4.48053503036499,-3.230559825897217,-4.188286304473877,-5.2394328117370605,-4.712111473083496
23,-4.21251916885376,-3.5581181049346924,-4.0136590003967285,-3.112086296081543,-6.01436185836792,-5.105100631713867,-6.115668773651123
24,-5.796581745147705,-4.6055827140808105,-5.95511531829834,-6.414681911468506,-3.34962797164917,-5.6866774559021,-4.795111179351807
25,-4.597982406616211,-3.379403829574585,-3.096602201461792,-2.9308862686157227,-3.176978349685669,-4.106252670288086,-3.92531418800354
26,-4.988910675048828,-4.986888408660889,-3.3093347549438477,-2.748472213745117,-3.269819974899292,-4.210184097290039,-3.932781457901001
27,-6.11159086227417,-2.6909079551696777,-2.837977886199951,-4.8086161613464355,-3.7888450622558594,-5.8100504875183105,-4.151129245758057
28,-5.442401885986328,-4.967270374298096,-4.528453826904297,-4.751515865325928,-5.056360721588135,-5.8710198402404785,-5.3863935470581055
29,-7.30040168762207,-4.589366436004639,-4.423726558685303,-5.189630031585693,-4.489625930786133,-6.760995388031006,-4.582837104797363
30,-3.4500317573547363,-4.356825351715088,-3.301328659057617,-3.6841020584106445,-3.2444705963134766,-6.299004077911377,-2.9073777198791504
31,-4.877560138702393,-3.794273853302002,-3.8130404949188232,-3.628009080886841,-3.476109743118286,-5.822531223297119,-3.734797954559326
32,-4.787373065948486,-4.115429401397705,-3.6179001331329346,-3.8804759979248047,-3.4610400199890137,-4.1967668533325195,-3.9276225566864014
33,-5.5943756103515625,-4.121645927429199,-3.887486696243286,-6.0582733154296875,-4.29155158996582,-6.073403835296631,-5.0739312171936035
