,0,1,2,3,4,5,6
0,-1.9204201698303223,-1.8073883056640625,-2.4076929092407227,-0.6340723037719727,-1.779717206954956,-3.0191428661346436,-1.9419304132461548
1,-3.0466372966766357,-1.2311043739318848,-1.4381523132324219,-0.9040689468383789,-0.9042458534240723,-1.6026755571365356,-0.7554859519004822
2,-1.5248504877090454,-0.6591862440109253,-2.300461769104004,-0.4563208818435669,-0.6591862440109253,-1.5854729413986206,-0.4563208818435669
3,-0.9786994457244873,-1.3952382802963257,-1.8213298320770264,-0.5360314249992371,-1.0769431591033936,-2.2757270336151123,-1.260155200958252
4,-2.512600898742676,-1.2992528676986694,-2.1286816596984863,-0.7850590944290161,-1.1651533842086792,-1.9601695537567139,-0.9596614837646484
5,-2.498600721359253,-1.553668737411499,-2.0944910049438477,-0.8043698668479919,-1.2236695289611816,-1.4802607297897339,-0.5684412717819214
6,-3.4712324142456055,-1.8336049318313599,-2.440452814102173,-0.724928617477417,-2.019854784011841,-3.148381233215332,-1.1945983171463013
7,-2.319072961807251,-1.5346671342849731,-1.8784713745117188,-0.7345979809761047,-2.735166311264038,-1.6823582649230957,-0.8200827836990356
8,-0.7827004790306091,-0.5547923445701599,-1.0919629335403442,-0.5294729471206665,-0.700341522693634,-1.0078926086425781,-0.6850314736366272
9,-0.593946635723114,-0.9637043476104736,-1.6555415391921997,-0.4774308204650879,-0.9919119477272034,-1.4733083248138428,-0.7377806901931763
10,-1.2086663246154785,-1.131306767463684,-1.6423362493515015,-0.6398351192474365,-1.5128209590911865,-1.2319554090499878,-0.8599075078964233
11,-0.5978306531906128,-0.5978306531906128,-1.8525662422180176,-0.4631060063838959,-0.7109211683273315,-0.9464813470840454,-0.7460005283355713
12,-1.85919988155365,-1.1612248420715332,-1.9298834800720215,-0.8404672145843506,-1.579707384109497,-1.5978913307189941,-2.4343760013580322
13,-1.4253774881362915,-0.5513661503791809,-1.8485198020935059,-0.39012905955314636,-1.1999659538269043,-2.106893539428711,-1.2871063947677612
14,-2.4726200103759766,-0.7560821771621704,-1.9872187376022339,-0.5428926348686218,-0.821564793586731,-1.7064212560653687,-0.8565365076065063
15,-1.6646158695220947,-0.7253867983818054,-2.371788501739502,-0.4725845754146576,-0.6385573148727417,-2.036905527114868,-1.575724720954895
16,-3.115497350692749,-0.6954532265663147,-3.239081382751465,-0.7563976049423218,-1.6266316175460815,-1.7432183027267456,-0.8294736742973328
17,-1.521582841873169,-0.8921986222267151,-1.4887967109680176,-0.7942463755607605,-1.1156582832336426,-1.9654757976531982,-1.3536796569824219
18,-3.250298261642456,-0.8653572201728821,-1.7350975275039673,-0.778159499168396,-1.1762301921844482,-2.2713334560394287,-1.5811386108398438
19,-2.556046962738037,-0.9747456908226013,-1.6584330797195435,-0.6445846557617188,-1.3411622047424316,-2.2730295658111572,-1.1957157850265503
20,-1.766412377357483,-0.38106322288513184,-1.5830488204956055,-0.38106322288513184,-1.286173701286316,-1.6290522813796997,-0.6538217067718506
21,-0.7834458351135254,-1.0062129497528076,-1.7372949123382568,-0.5361154079437256,-1.2082544565200806,-2.6971375942230225,-0.6311389803886414
22,-2.5857934951782227,-0.9812308549880981,-1.087275505065918,-0.68053138256073,-1.702337384223938,-1.8308422565460205,-0.9220572113990784
23,-2.087324619293213,-0.9997239708900452,-3.26589298248291,-0.81951504945755,-4.182123184204102,-2.3859448432922363,-2.5436527729034424
24,-1.6523712873458862,-1.12119460105896,-3.1920008659362793,-1.256354808807373,-2.3052711486816406,-2.5344700813293457,-0.9142265915870667
25,-0.834729790687561,-1.6007511615753174,-1.9512909650802612,-0.5824079513549805,-1.0496797561645508,-1.8691545724868774,-2.2058804035186768
26,-2.1331393718719482,-1.8138031959533691,-2.0877490043640137,-0.4451707601547241,-1.6371500492095947,-1.7647432088851929,-1.1808748245239258
27,-2.9607884883880615,-1.020275354385376,-1.750442624092102,-0.5973865389823914,-1.4743071794509888,-3.908169984817505,-2.1857190132141113
28,-2.557309627532959,-0.8552805185317993,-1.904331922531128,-0.7702876329421997,-1.9278281927108765,-1.4381041526794434,-0.7216359376907349
29,-2.6638474464416504,-1.036545991897583,-1.9160600900650024,-0.9731576442718506,-1.5104522705078125,-2.0361735820770264,-1.1792551279067993
30,-1.986125111579895,-0.8765554428100586,-1.7858105897903442,-0.7237544059753418,-1.304221749305725,-1.926142930984497,-0.9253655076026917
31,-2.2363054752349854,-1.1375558376312256,-1.7989822626113892,-0.9415134191513062,-0.9115915298461914,-2.027885913848877,-1.3635815382003784
32,-1.4962241649627686,-0.7935010194778442,-0.9804040193557739,-0.6080366969108582,-0.6189121007919312,-1.1036491394042969,-0.9059262871742249
33,-2.5716357231140137,-0.8788861632347107,-1.5271446704864502,-0.7448772192001343,-2.051257610321045,-1.3940448760986328,-0.8549700379371643
34,-2.6649856567382812,-1.7006480693817139,-1.6437324285507202,-0.5684763193130493,-1.881367564201355,-3.105397939682007,-2.443340301513672
35,-0.8160253763198853,-0.5976433157920837,-0.7518960237503052,-0.7085901498794556,-1.388872504234314,-1.293761134147644,-0.8440110683441162
36,-2.0631327629089355,-0.7002679705619812,-1.3458200693130493,-0.6524066925048828,-1.895620584487915,-2.319314479827881,-0.7021562457084656
37,-2.3261196613311768,-1.7673968076705933,-1.7089478969573975,-0.8696043491363525,-2.000948429107666,-2.7097105979919434,-0.9819459319114685
38,-3.1400210857391357,-0.7491052746772766,-1.0806559324264526,-0.6501343250274658,-2.4832005500793457,-3.4783122539520264,-0.8386966586112976
39,-2.73081636428833,-0.5805911421775818,-1.4409608840942383,-0.361840158700943,-2.1396303176879883,-1.146124005317688,-0.361840158700943
40,-2.2049272060394287,-1.066942572593689,-1.6149433851242065,-0.4809732139110565,-2.408243417739868,-1.6385704278945923,-0.4809732139110565
41,-0.7363488674163818,-0.8574103116989136,-1.1232789754867554,-0.6462822556495667,-1.1113108396530151,-2.3931844234466553,-0.6108713746070862
42,-1.0827264785766602,-1.3859214782714844,-1.8214837312698364,-0.5726656913757324,-1.4260269403457642,-2.240015745162964,-1.6131916046142578
43,-2.270601987838745,-0.7375895380973816,-1.1529299020767212,-0.5194177031517029,-0.8516015410423279,-1.7942413091659546,-1.9581449031829834
44,-1.2882825136184692,-1.2277874946594238,-1.120498538017273,-0.5247035622596741,-0.8733212351799011,-1.617232322692871,-1.1338396072387695
45,-6.4437103271484375,-1.599609136581421,-1.7341328859329224,-0.6341188549995422,-1.4998326301574707,-1.4861927032470703,-1.318475604057312
46,-0.8952012658119202,-0.7914475798606873,-0.8773139119148254,-0.5832546353340149,-1.6878795623779297,-2.24922513961792,-2.5432772636413574
47,-2.207092761993408,-1.3346731662750244,-2.3530688285827637,-0.90253746509552,-1.034925103187561,-1.8045302629470825,-1.1935673952102661
48,-1.6910933256149292,-1.0844776630401611,-1.9400712251663208,-0.7850191593170166,-0.95363450050354,-1.8289473056793213,-1.031842827796936
