,0,1,2,3,4,5,6
0,-4.307074546813965,-5.292644023895264,-4.205902576446533,-3.0179667472839355,-4.163990497589111,-5.319980621337891,-3.9490609169006348
1,-6.109518051147461,-4.191792964935303,-3.917719602584839,-3.802523136138916,-3.6461384296417236,-3.846949815750122,-3.673656940460205
2,-4.749087810516357,-4.337015151977539,-4.203958988189697,-4.114789009094238,-4.337015151977539,-4.615431785583496,-4.114789009094238
3,-4.2682623863220215,-3.25024151802063,-2.9388046264648438,-4.172355651855469,-3.950528860092163,-4.586238384246826,-3.461944341659546
4,-3.7124204635620117,-4.172686576843262,-3.680933713912964,-3.8857357501983643,-3.015334367752075,-4.6854143142700195,-3.6233439445495605
5,-4.130959987640381,-3.805316209793091,-3.2962758541107178,-3.058832883834839,-3.979297399520874,-3.608459711074829,-3.2868399620056152
6,-6.259445667266846,-4.4828643798828125,-3.667605400085449,-3.8605258464813232,-5.429381847381592,-4.8260722160339355,-3.6070075035095215
7,-5.573290824890137,-4.672440528869629,-3.1933109760284424,-3.089815378189087,-4.80836296081543,-3.686166763305664,-3.181248903274536
8,-3.449528932571411,-3.435271739959717,-3.020763874053955,-3.6981911659240723,-3.7983362674713135,-3.6962878704071045,-2.8959450721740723
9,-3.1500797271728516,-3.358614921569824,-3.8470442295074463,-3.0213747024536133,-3.6436197757720947,-3.669719696044922,-3.072777271270752
10,-4.880527496337891,-3.304569959640503,-3.526052236557007,-3.1614630222320557,-4.052635669708252,-3.8930134773254395,-3.620021104812622
11,-3.1778295040130615,-3.1778295040130615,-3.479013204574585,-3.2444207668304443,-3.07061767578125,-3.337791681289673,-3.1138410568237305
12,-4.561608791351318,-3.651771068572998,-3.6544506549835205,-3.8225209712982178,-3.3098907470703125,-4.406499862670898,-5.8239922523498535
13,-3.9358866214752197,-3.3840713500976562,-4.058017730712891,-3.1111643314361572,-4.154492378234863,-5.873898983001709,-4.123596668243408
14,-4.764895439147949,-3.928779125213623,-3.578322410583496,-4.485284328460693,-3.3857362270355225,-5.00351619720459,-4.092452526092529
15,-3.455742120742798,-3.548762559890747,-4.217538833618164,-3.0878517627716064,-3.825299024581909,-4.56235933303833,-3.5756099224090576
16,-5.086719989776611,-4.393313407897949,-4.8592681884765625,-2.895101308822632,-4.703240871429443,-3.684802293777466,-2.894928455352783
