,0,1,2,3,4,5
0,0.4525239,-0.6828172,-0.12946053,-0.24185008,-0.049380083,-0.2791584
1,-0.22407362,-0.013586347,-0.30710238,-0.23742229,-0.23742229,-0.7110585
2,-0.63086414,0.47710294,-0.63086414,-0.63086414,-0.47697487,-0.63086414
3,-0.7900684,-1.7710594,-0.12193943,-1.7544981,0.020628061,0.49481758
4,0.061609384,-0.5064866,-0.15819038,0.0050764335,-0.08705603,-0.7178242
5,-0.022570375,-0.393081,-0.3040234,-0.004330081,0.34607673,-0.3691048
6,0.805171,-0.08967035,0.79568696,1.0208396,-0.2774107,0.10763172
7,0.16965446,-0.0074283825,-0.73693883,-0.072546914,-0.86340153,-0.2953322
8,-0.18420546,0.64015174,-0.14974332,-0.25042883,-0.65322644,-0.39294004
9,0.82068276,0.5177314,0.83196634,0.025350671,1.2034572,0.00518478
10,-0.9193498,-0.291151,-0.14315486,-0.40257186,-1.6920724,-1.397795
11,-0.28406003,0.68340945,-0.23478454,-0.28406003,-0.28406003,-0.28406003
12,0.23221576,-0.814757,-0.3767885,0.32876998,-0.6910431,-0.09731192
13,-0.09345194,0.21238545,0.7538513,-2.114129,-2.1571662,-1.5094228
14,-0.8046932,-0.22572297,-0.5211882,-0.56095713,0.108643614,-0.22381572
15,-0.46944213,0.1906027,-0.62755996,-1.2164699,-1.9987044,0.23619306
16,-0.42925578,0.05730843,-0.22396886,-0.31079403,0.6614055,1.0376321
17,-0.39394534,-0.030760612,-0.12304015,-0.8664437,-0.14105049,0.5308546
18,-0.30690774,-0.6855917,-0.014383887,-0.23333871,-0.5750726,-0.66868985
19,-0.905129,-0.29014403,-0.48574215,-0.033765797,0.57498467,-0.3576817
20,-0.60439396,-0.062217902,-0.60439396,0.8270027,-0.17643774,-0.67684937
21,0.7124995,0.4527703,-0.39741793,0.7568444,0.704111,-0.2853
22,-0.63802326,-0.08840736,-0.6044654,-0.3893018,-0.86113393,-0.89667135
23,-0.17899948,-0.19727598,-0.05407838,0.48868036,0.5546521,0.0416522
24,0.32341352,-1.536062,-0.098775215,-1.0778567,-0.23875841,-1.1863316
25,-0.15755577,0.020484101,-0.2706865,-0.18978041,-0.44931322,0.073110096
26,0.09244221,0.47108254,1.2241073,-0.14374083,-0.49527037,1.2509224
27,-0.7091129,-0.9621468,0.21265443,0.21483874,-1.5714375,0.5010959
28,-0.3449096,0.18606381,0.2641643,0.43926513,0.48347962,-0.0802641
29,0.5758413,0.45711428,0.083538756,0.06821447,0.22740178,0.018025357
30,-0.5102024,-0.29097152,0.19060713,-0.23835582,-0.042034212,-0.108436026
31,0.4921831,-0.43312782,0.5389924,0.06629606,0.36754945,0.05535003
32,0.48352814,0.1847681,0.35525915,0.6771635,0.6771635,0.25274894
33,0.09238582,1.0053562,-0.28397667,0.386842,0.1625843,-0.2855809
34,-0.2963131,-0.34767738,0.31957704,0.50280094,-0.45238206,0.32513493
35,-0.54808724,-0.26068246,-0.26503098,-0.026041392,-0.026041392,0.22361887
36,-0.74825597,-0.16769779,-0.092581905,-0.19920945,-1.7966572,-3.3187754
37,0.6636777,-0.45684582,0.38467264,-0.3087327,-0.5820943,-0.21837601
38,0.28775075,0.81978774,0.03304148,-0.5131959,-0.4772728,0.95307684
39,0.20412883,-0.36190283,-0.31314206,-0.8964021,-0.54861856,-0.31314206
40,-0.39604032,-0.6752089,-0.6427871,-0.40222025,0.28677964,-0.6427871
41,-0.12142026,-0.21132743,0.06074309,0.802636,-0.32791638,-0.3268781
42,-0.8803756,-0.22770882,-1.1058594,0.06860787,-1.567622,0.17056906
43,-0.6467791,-0.31974488,-0.6817731,0.0761035,-0.34263104,-0.30203277
44,0.6039889,0.5718045,0.060997497,0.10223044,0.048376437,0.6841898
45,-0.31780177,0.3789182,0.20376691,0.4434861,-0.44494468,-0.0025686072
46,-0.91090393,-0.3586077,-0.60599333,-0.442217,0.077946804,0.17673609
47,0.25894833,0.16333213,0.31768298,0.77619284,0.45239812,-0.7459682
48,0.4616543,-0.26364833,0.043799084,-0.03417783,-0.20680186,0.4794132
49,-0.20584908,1.6625836,-0.12045694,1.1859694,-0.83941454,0.7612267
50,0.42618614,-0.26300356,0.42618614,0.42618614,-1.351223,-0.32359636
51,0.95873845,-0.5810904,1.5601909,0.87091583,0.5987737,0.90297174
52,0.56314635,-0.1948004,-0.8062547,0.28035796,-0.36365244,0.48466152
53,0.50264823,-0.35586163,-0.284386,-0.008525078,-0.084555574,1.3508182
54,-0.110307276,0.16836463,0.33243108,0.030835863,0.38499197,-0.17175134
55,-1.0181651,0.5066033,-0.5889561,-1.0061483,-1.2385958,-0.124655984
56,-0.296458,-0.7502736,0.056365278,-0.7311132,0.32210135,0.72367114
57,-0.45792705,-0.37156975,-0.6456697,-1.2475257,-0.5768009,-0.38819453
58,-1.2716149,0.16385679,-0.71413195,-0.21097507,-0.1870808,-0.062002692
59,0.553658,0.38168335,0.27406052,0.23784271,0.092602365,0.30889574
60,-0.74337256,0.32491452,-0.74337256,-0.22192228,-0.8318643,-0.8951668
61,0.5829339,0.23748842,-0.81557614,0.058192875,-0.32292652,-0.69960415
62,-0.09084431,0.016971808,0.13251296,-0.07385627,0.49592593,-0.2946594
63,-0.21845606,0.27908373,0.3370062,0.3370062,-0.5533519,0.12623361
64,-0.19318198,0.27000776,-0.54447836,0.33942413,0.1762813,0.64981234
65,-0.44535762,-0.18928239,0.85479873,-0.07695987,0.31241512,-0.058099728
66,0.34467587,0.6459988,0.68909955,0.23586935,-0.15344161,-0.2818879
67,0.2995295,-0.5200136,0.46831685,-0.04654706,-1.0417664,0.32229626
68,-0.28361294,0.48550653,0.0132210655,-0.75637925,0.10549321,0.4530967
69,-0.48226592,-0.235817,0.007439981,-0.60433316,-0.43491378,-0.48334622
70,-1.1802882,0.08129372,-0.009229486,-0.28365448,0.14700945,-0.009229486
71,0.16856582,0.18381846,0.13289636,-0.44744837,0.5883148,0.32130706
72,-0.093518056,1.0718014,0.009845841,-0.042374197,-0.41086268,-0.15796822
73,0.8450109,-0.23052667,-0.25625297,-0.15239568,-0.17047396,-0.048712466
74,0.035057943,0.056920644,-0.968591,0.010670203,-0.6380568,-0.77390313
75,-0.26314795,-0.34281975,-0.7275199,-0.26314795,-0.36893946,0.30152965
76,-0.23674226,0.42334712,0.2856112,0.14984578,-0.01908401,-0.43380147
77,0.81391317,0.520912,0.09183596,0.9953865,0.14942104,0.09636157
78,0.20502697,1.5650542,0.20502697,-0.17158651,0.4336521,0.17802171
79,-0.23971641,0.46613553,0.022165742,-0.029408757,-0.23971641,-0.43860167
80,-0.21118203,0.46177408,-0.32128227,-0.74958247,-0.30015895,0.1041102
81,0.13196144,1.0541239,0.50474447,-0.031571556,0.08228754,0.35773224
82,0.5203826,0.18549104,0.5958648,-0.5359667,1.103129,0.9956621
83,0.30808967,0.6370206,0.08918507,-0.17016768,0.5535007,-0.66740763
84,0.21657425,0.8159409,-0.035305385,-0.07999433,-0.47853234,-0.26173016
85,-0.2541978,0.25112686,-0.4619891,0.010953332,-1.3403838,-0.601098
86,-0.6509487,-0.18198904,-0.23054707,-0.31072244,0.031125437,-0.6631241
87,0.020266827,0.15097609,0.45120412,0.2794576,-0.3703983,-0.79771155
88,-0.2638052,0.59911376,-0.2638052,0.022112723,-0.45690972,0.0404634
89,-0.52034754,0.36683407,-0.4755292,0.14646935,-0.6270327,-0.571172
90,0.49673015,0.10823515,0.07930581,0.11999556,-1.0104415,0.3425336
91,0.5427069,-0.17912515,-0.39343652,-0.8000527,-0.14825019,0.7729178
92,-1.7031657,-0.57238054,-0.91024673,0.22832009,0.44706827,-0.68751526
93,-0.017992798,0.08190013,0.12745483,-0.67879725,-0.47078735,0.08702158
94,-1.0262629,-0.045243893,-0.25543034,-1.2603517,0.4322527,0.033329565
95,-0.1924991,0.029458988,-0.3500396,-0.6053314,-1.1760454,-0.47826904
96,0.010322313,0.5321423,0.8469014,0.04650193,0.45481738,-0.79439235
97,-0.1840735,-0.38761643,-0.7022584,-0.27422613,-0.44754285,-0.4879471
98,0.8420839,-0.48878825,0.6001631,0.22590199,-0.811049,0.77544034
99,-0.4979669,-0.47830263,0.32237172,-0.76267755,-0.36841404,-0.4041647
100,0.14347345,0.052360285,-0.48298657,0.53452235,0.3804434,-1.313517
101,-0.38683987,-0.313663,-1.3041717,-0.50981224,-0.5442162,0.8003603
102,-0.17722881,0.0793129,-0.2725555,0.13699913,0.07834204,0.30002305
103,-0.61670923,0.5547117,-0.5493187,0.7586768,-0.5312945,0.7586768
104,0.22837482,-0.23968354,0.1220497,0.28835905,-1.8522068,-0.7413354
105,-0.3287913,-0.103443734,0.03352068,-0.3661017,-0.33493727,-0.29070926
106,0.84003985,0.5189647,0.72280955,-0.311354,0.48751065,-0.34553728
107,0.3484694,-0.61061615,0.14936754,-0.6302507,-0.07432375,-0.02179217
108,0.2872545,0.09890137,0.2872545,0.7508497,0.2872545,0.9386998
109,-0.11387826,0.9563856,0.42995214,-0.498344,0.17924854,0.761665
